PDB,plddt,6ln2_tmscore,6x18_tmscore,seq_count
af_cluster_compar/GLP1R/msas/GLP1R_061_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,44.09886075949369,0.52018,0.53987,4
af_cluster_compar/GLP1R/msas/GLP1R_139_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001.pdb,47.99144303797472,0.56148,0.50696,16
af_cluster_compar/GLP1R/msas/GLP1R_072_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,43.67675949367088,0.44812,0.47896,4
af_cluster_compar/GLP1R/msas/GLP1R_111_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,37.40954430379747,0.53433,0.53768,4
af_cluster_compar/GLP1R/msas/GLP1R_124_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_001.pdb,44.65939240506327,0.66077,0.61718,10
af_cluster_compar/GLP1R/msas/GLP1R_123_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_001.pdb,49.644101265822805,0.54215,0.54002,17
af_cluster_compar/GLP1R/msas/GLP1R_048_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,50.858253164556906,0.44256,0.42496,6
af_cluster_compar/GLP1R/msas/GLP1R_075_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,40.119037974683536,0.60088,0.60401,4
af_cluster_compar/GLP1R/msas/GLP1R_025_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,58.05605063291138,0.42398,0.40538,22
af_cluster_compar/GLP1R/msas/GLP1R_049_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,38.73683544303798,0.39011,0.37888,4
af_cluster_compar/GLP1R/msas/GLP1R_094_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,43.457746835443054,0.63345,0.6479,4
af_cluster_compar/GLP1R/msas/GLP1R_143_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,45.361139240506326,0.36102,0.37047,7
af_cluster_compar/GLP1R/msas/GLP1R_131_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,44.748075949367035,0.57312,0.55803,4
af_cluster_compar/GLP1R/msas/GLP1R_064_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,61.003037974683544,0.78309,0.80685,21
af_cluster_compar/GLP1R/msas/GLP1R_007_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,58.32263291139238,0.68782,0.6627,37
af_cluster_compar/GLP1R/msas/GLP1R_094_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,44.696759493670925,0.66538,0.65612,4
af_cluster_compar/GLP1R/msas/GLP1R_081_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,45.274784810126604,0.54179,0.51251,5
af_cluster_compar/GLP1R/msas/GLP1R_094_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,39.6871898734177,0.51228,0.54707,4
af_cluster_compar/GLP1R/msas/GLP1R_036_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,34.762455696202515,0.36021,0.37334,7
af_cluster_compar/GLP1R/msas/GLP1R_040_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,40.492227848101265,0.44703,0.42342,9
af_cluster_compar/GLP1R/msas/GLP1R_033_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,62.30263291139244,0.53887,0.54385,62
af_cluster_compar/GLP1R/msas/GLP1R_013_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,41.02820253164559,0.35171,0.35001,4
af_cluster_compar/GLP1R/msas/GLP1R_000_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_001.pdb,37.557569620253204,0.34921,0.3356,38
af_cluster_compar/GLP1R/msas/GLP1R_041_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,47.20675949367087,0.47557,0.50038,10
af_cluster_compar/GLP1R/msas/GLP1R_050_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,38.37453164556962,0.38885,0.38588,4
af_cluster_compar/GLP1R/msas/GLP1R_058_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_001.pdb,61.1235696202531,0.4103,0.41545,48
af_cluster_compar/GLP1R/msas/GLP1R_022_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001.pdb,48.71291139240507,0.49627,0.50919,21
af_cluster_compar/GLP1R/msas/GLP1R_009_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_001.pdb,39.11354430379746,0.3839,0.33701,8
af_cluster_compar/GLP1R/msas/GLP1R_111_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,37.74627848101266,0.43788,0.44999,4
af_cluster_compar/GLP1R/msas/GLP1R_065_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,39.6807341772152,0.52335,0.57887,5
af_cluster_compar/GLP1R/msas/GLP1R_146_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_001.pdb,47.29549367088608,0.55666,0.49113,4
af_cluster_compar/GLP1R/msas/GLP1R_076_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_001.pdb,44.574253164556985,0.36955,0.41541,8
af_cluster_compar/GLP1R/msas/GLP1R_075_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_001.pdb,38.74227848101265,0.38289,0.37147,4
af_cluster_compar/GLP1R/msas/GLP1R_011_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,39.78394936708861,0.34112,0.32125,6
af_cluster_compar/GLP1R/msas/GLP1R_009_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,38.079620253164556,0.36888,0.35485,8
af_cluster_compar/GLP1R/msas/GLP1R_146_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,46.61483544303798,0.54184,0.50923,4
af_cluster_compar/GLP1R/msas/GLP1R_042_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_001.pdb,59.737215189873474,0.45213,0.46397,84
af_cluster_compar/GLP1R/msas/GLP1R_085_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,75.14746835443037,0.78609,0.8468,119
af_cluster_compar/GLP1R/msas/GLP1R_092_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,53.99622784810126,0.5159,0.51166,31
af_cluster_compar/GLP1R/msas/GLP1R_047_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,53.39118987341772,0.71979,0.71211,16
af_cluster_compar/GLP1R/msas/GLP1R_114_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_001.pdb,53.762278481012636,0.79551,0.76267,16
af_cluster_compar/GLP1R/msas/GLP1R_127_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_001.pdb,41.601594936708814,0.57751,0.53443,4
af_cluster_compar/GLP1R/msas/GLP1R_135_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,41.64286075949369,0.57725,0.56873,4
af_cluster_compar/GLP1R/msas/GLP1R_138_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,40.104227848101246,0.5673,0.53491,4
af_cluster_compar/GLP1R/msas/GLP1R_105_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,42.715924050632914,0.50678,0.53601,7
af_cluster_compar/GLP1R/msas/GLP1R_139_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_001.pdb,51.58156962025315,0.64919,0.62547,16
af_cluster_compar/GLP1R/msas/GLP1R_080_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,58.09288607594937,0.66715,0.66815,25
af_cluster_compar/GLP1R/msas/GLP1R_126_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_001.pdb,43.07832911392403,0.48463,0.47289,4
af_cluster_compar/GLP1R/msas/GLP1R_115_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_001.pdb,42.08969620253162,0.33079,0.31845,6
af_cluster_compar/GLP1R/msas/GLP1R_138_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_001.pdb,39.50888607594937,0.47487,0.47279,4
af_cluster_compar/GLP1R/msas/GLP1R_008_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,37.7961012658228,0.43312,0.41188,4
af_cluster_compar/GLP1R/msas/GLP1R_122_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,55.10625316455703,0.49574,0.51254,39
af_cluster_compar/GLP1R/msas/GLP1R_061_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,43.95443037974681,0.46727,0.49712,4
af_cluster_compar/GLP1R/msas/GLP1R_115_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,41.91800000000005,0.63727,0.65169,6
af_cluster_compar/GLP1R/msas/GLP1R_018_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001.pdb,37.75503797468354,0.48997,0.47642,13
af_cluster_compar/GLP1R/msas/GLP1R_032_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_001.pdb,40.48637974683543,0.49575,0.48847,4
af_cluster_compar/GLP1R/msas/GLP1R_086_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,70.03465822784808,0.7323,0.71168,90
af_cluster_compar/GLP1R/msas/GLP1R_037_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,67.62070886075952,0.68677,0.67517,79
af_cluster_compar/GLP1R/msas/GLP1R_147_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,45.947949367088626,0.49439,0.47326,5
af_cluster_compar/GLP1R/msas/GLP1R_099_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,37.288202531645545,0.43839,0.39565,5
af_cluster_compar/GLP1R/msas/GLP1R_134_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_001.pdb,51.09526582278486,0.41098,0.38374,17
af_cluster_compar/GLP1R/msas/GLP1R_040_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,45.343949367088584,0.53526,0.56308,9
af_cluster_compar/GLP1R/msas/GLP1R_150_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_001.pdb,43.334531645569626,0.5732,0.5337,4
af_cluster_compar/GLP1R/msas/GLP1R_065_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,42.458607594936716,0.55089,0.60156,5
af_cluster_compar/GLP1R/msas/GLP1R_132_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,46.76848101265823,0.36004,0.31459,8
af_cluster_compar/GLP1R/msas/GLP1R_007_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001.pdb,51.10430379746835,0.64121,0.58906,37
af_cluster_compar/GLP1R/msas/GLP1R_114_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_001.pdb,55.14711392405068,0.80009,0.78714,16
af_cluster_compar/GLP1R/msas/GLP1R_000_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,41.408962025316455,0.32817,0.32654,38
af_cluster_compar/GLP1R/msas/GLP1R_096_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_001.pdb,42.13156962025316,0.4464,0.46949,5
af_cluster_compar/GLP1R/msas/GLP1R_097_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_001.pdb,42.14154430379745,0.44389,0.41877,9
af_cluster_compar/GLP1R/msas/GLP1R_064_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,67.06154430379743,0.77295,0.76266,21
af_cluster_compar/GLP1R/msas/GLP1R_089_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,38.861746835443014,0.31589,0.32799,4
af_cluster_compar/GLP1R/msas/GLP1R_103_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_001.pdb,34.101215189873415,0.31214,0.3187,4
af_cluster_compar/GLP1R/msas/GLP1R_127_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_001.pdb,40.721645569620264,0.34337,0.34345,4
af_cluster_compar/GLP1R/msas/GLP1R_110_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_001.pdb,41.33541772151896,0.42853,0.45245,6
af_cluster_compar/GLP1R/msas/GLP1R_125_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,48.081518987341795,0.69556,0.73022,4
af_cluster_compar/GLP1R/msas/GLP1R_090_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_001.pdb,44.28356962025317,0.62852,0.64883,7
af_cluster_compar/GLP1R/msas/GLP1R_064_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,52.52650632911394,0.56188,0.56633,21
af_cluster_compar/GLP1R/msas/GLP1R_053_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_001.pdb,58.26701265822785,0.63348,0.67799,23
af_cluster_compar/GLP1R/msas/GLP1R_052_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_001.pdb,59.999367088607585,0.75256,0.80315,21
af_cluster_compar/GLP1R/msas/GLP1R_074_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_001.pdb,41.75194936708862,0.47682,0.4694,4
af_cluster_compar/GLP1R/msas/GLP1R_080_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_001.pdb,57.03754430379749,0.62494,0.63987,25
af_cluster_compar/GLP1R/msas/GLP1R_010_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,49.0347088607595,0.48284,0.45697,36
af_cluster_compar/GLP1R/msas/GLP1R_111_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_001.pdb,36.157544303797465,0.56462,0.54918,4
af_cluster_compar/GLP1R/msas/GLP1R_082_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_001.pdb,43.71088607594939,0.53001,0.55149,4
af_cluster_compar/GLP1R/msas/GLP1R_098_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_001.pdb,41.72149367088607,0.65464,0.68139,4
af_cluster_compar/GLP1R/msas/GLP1R_000_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,44.14113924050637,0.51067,0.46338,38
af_cluster_compar/GLP1R/msas/GLP1R_129_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_001.pdb,45.37101265822785,0.4547,0.43138,9
af_cluster_compar/GLP1R/msas/GLP1R_148_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,37.505746835443055,0.47493,0.47892,4
af_cluster_compar/GLP1R/msas/GLP1R_006_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,43.25825316455693,0.54887,0.55244,4
af_cluster_compar/GLP1R/msas/GLP1R_020_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001.pdb,46.60346835443037,0.47567,0.49002,10
af_cluster_compar/GLP1R/msas/GLP1R_097_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,41.496278481012695,0.43333,0.42688,9
af_cluster_compar/GLP1R/msas/GLP1R_121_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,47.977189873417714,0.7361,0.76891,7
af_cluster_compar/GLP1R/msas/GLP1R_134_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001.pdb,47.68288607594937,0.55234,0.53998,17
af_cluster_compar/GLP1R/msas/GLP1R_144_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,40.65817721518989,0.41911,0.38671,4
af_cluster_compar/GLP1R/msas/GLP1R_120_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_001.pdb,63.839037974683606,0.72473,0.7772,101
af_cluster_compar/GLP1R/msas/GLP1R_076_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,44.004607594936736,0.49712,0.52288,8
af_cluster_compar/GLP1R/msas/GLP1R_051_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,39.59574683544303,0.39323,0.35368,5
af_cluster_compar/GLP1R/msas/GLP1R_121_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,46.69691139240508,0.65783,0.66079,7
af_cluster_compar/GLP1R/msas/GLP1R_099_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_001.pdb,40.40215189873419,0.51379,0.52342,5
af_cluster_compar/GLP1R/msas/GLP1R_128_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,55.13177215189873,0.6775,0.71909,12
af_cluster_compar/GLP1R/msas/GLP1R_148_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_001.pdb,40.501898734177196,0.47199,0.46307,4
af_cluster_compar/GLP1R/msas/GLP1R_046_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_001.pdb,38.413974683544275,0.32852,0.34502,4
af_cluster_compar/GLP1R/msas/GLP1R_133_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_001.pdb,40.62075949367085,0.47258,0.49034,5
af_cluster_compar/GLP1R/msas/GLP1R_073_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_001.pdb,45.204886075949375,0.344,0.36087,4
af_cluster_compar/GLP1R/msas/GLP1R_039_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_001.pdb,64.37868354430384,0.69145,0.7204,39
af_cluster_compar/GLP1R/msas/GLP1R_078_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_001.pdb,59.85222784810129,0.71967,0.73712,12
af_cluster_compar/GLP1R/msas/GLP1R_072_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_001.pdb,43.98455696202533,0.40076,0.39971,4
af_cluster_compar/GLP1R/msas/GLP1R_000_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,42.94526582278478,0.35274,0.34332,38
af_cluster_compar/GLP1R/msas/GLP1R_076_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_001.pdb,45.35554430379747,0.63916,0.66057,8
af_cluster_compar/GLP1R/msas/GLP1R_101_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,41.279949367088626,0.6075,0.66041,7
af_cluster_compar/GLP1R/msas/GLP1R_113_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,50.99083544303798,0.75618,0.76433,4
af_cluster_compar/GLP1R/msas/GLP1R_060_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,43.06696202531646,0.4277,0.44643,8
af_cluster_compar/GLP1R/msas/GLP1R_040_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,39.23027848101264,0.3363,0.37631,9
af_cluster_compar/GLP1R/msas/GLP1R_042_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,60.907012658227856,0.49598,0.48079,84
af_cluster_compar/GLP1R/msas/GLP1R_017_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_001.pdb,46.13068354430379,0.38761,0.42986,11
af_cluster_compar/GLP1R/msas/GLP1R_014_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,54.86058227848103,0.34924,0.37366,45
af_cluster_compar/GLP1R/msas/GLP1R_032_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,42.41941772151898,0.45539,0.46211,4
af_cluster_compar/GLP1R/msas/GLP1R_075_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,40.635240506329076,0.48725,0.46603,4
af_cluster_compar/GLP1R/msas/GLP1R_124_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_001.pdb,46.40650632911389,0.47555,0.47627,10
af_cluster_compar/GLP1R/msas/GLP1R_003_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,49.04501265822791,0.47917,0.4485,32
af_cluster_compar/GLP1R/msas/GLP1R_054_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,44.55091139240508,0.58462,0.62259,4
af_cluster_compar/GLP1R/msas/GLP1R_034_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,68.85316455696194,0.6249,0.62569,85
af_cluster_compar/GLP1R/msas/GLP1R_005_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,53.62941772151895,0.49135,0.51477,60
af_cluster_compar/GLP1R/msas/GLP1R_026_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_001.pdb,50.163898734177174,0.72801,0.6997,9
af_cluster_compar/GLP1R/msas/GLP1R_101_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_001.pdb,43.11045569620255,0.56256,0.58941,7
af_cluster_compar/GLP1R/msas/GLP1R_059_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_001.pdb,56.406658227848105,0.69383,0.69124,8
af_cluster_compar/GLP1R/msas/GLP1R_068_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_001.pdb,37.82840506329112,0.4808,0.45139,4
af_cluster_compar/GLP1R/msas/GLP1R_021_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,49.52658227848103,0.42824,0.43834,11
af_cluster_compar/GLP1R/msas/GLP1R_056_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,41.862987341772154,0.38011,0.40374,7
af_cluster_compar/GLP1R/msas/GLP1R_115_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,42.6760253164557,0.50854,0.51585,6
af_cluster_compar/GLP1R/msas/GLP1R_119_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_001.pdb,41.81620253164557,0.4139,0.40671,6
af_cluster_compar/GLP1R/msas/GLP1R_064_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,60.493291139240505,0.7764,0.78989,21
af_cluster_compar/GLP1R/msas/GLP1R_051_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_001.pdb,39.96708860759495,0.38394,0.34636,5
af_cluster_compar/GLP1R/msas/GLP1R_144_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_001.pdb,41.101367088607574,0.4323,0.42824,4
af_cluster_compar/GLP1R/msas/GLP1R_063_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_001.pdb,38.131518987341764,0.45479,0.44974,5
af_cluster_compar/GLP1R/msas/GLP1R_149_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_001.pdb,44.53693670886075,0.51665,0.48561,4
af_cluster_compar/GLP1R/msas/GLP1R_017_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,46.88103797468352,0.41832,0.42914,11
af_cluster_compar/GLP1R/msas/GLP1R_016_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,39.27301265822785,0.43327,0.43557,5
af_cluster_compar/GLP1R/msas/GLP1R_126_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,42.252151898734176,0.47517,0.50872,4
af_cluster_compar/GLP1R/msas/GLP1R_031_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,71.96397468354434,0.68276,0.68638,81
af_cluster_compar/GLP1R/msas/GLP1R_085_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,73.01073417721513,0.74218,0.75549,119
af_cluster_compar/GLP1R/msas/GLP1R_002_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,60.83972151898734,0.35199,0.32642,92
af_cluster_compar/GLP1R/msas/GLP1R_011_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_001.pdb,40.62556962025316,0.43428,0.43924,6
af_cluster_compar/GLP1R/msas/GLP1R_121_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_001.pdb,46.100177215189866,0.60088,0.63287,7
af_cluster_compar/GLP1R/msas/GLP1R_139_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,49.91688607594936,0.66071,0.63244,16
af_cluster_compar/GLP1R/msas/GLP1R_122_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,56.62362025316458,0.59408,0.59714,39
af_cluster_compar/GLP1R/msas/GLP1R_109_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,42.56681012658224,0.49643,0.43783,5
af_cluster_compar/GLP1R/msas/GLP1R_147_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,46.75172151898735,0.47826,0.4642,5
af_cluster_compar/GLP1R/msas/GLP1R_021_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_001.pdb,47.84944303797468,0.36328,0.3237,11
af_cluster_compar/GLP1R/msas/GLP1R_091_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,49.967696202531656,0.53983,0.55991,13
af_cluster_compar/GLP1R/msas/GLP1R_150_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_001.pdb,43.41382278481012,0.57234,0.53774,4
af_cluster_compar/GLP1R/msas/GLP1R_104_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,47.36417721518989,0.47592,0.5145,23
af_cluster_compar/GLP1R/msas/GLP1R_097_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_001.pdb,43.3019240506329,0.58934,0.54523,9
af_cluster_compar/GLP1R/msas/GLP1R_090_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,44.96643037974681,0.6006,0.61105,7
af_cluster_compar/GLP1R/msas/GLP1R_066_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_001.pdb,56.69878481012657,0.764,0.77673,9
af_cluster_compar/GLP1R/msas/GLP1R_023_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,65.82878481012659,0.75728,0.77071,42
af_cluster_compar/GLP1R/msas/GLP1R_106_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,38.1640253164557,0.43258,0.45429,4
af_cluster_compar/GLP1R/msas/GLP1R_022_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_001.pdb,51.86121518987341,0.54313,0.52473,21
af_cluster_compar/GLP1R/msas/GLP1R_099_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_001.pdb,40.494759493670884,0.54424,0.53102,5
af_cluster_compar/GLP1R/msas/GLP1R_041_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_001.pdb,43.39569620253169,0.37577,0.39371,10
af_cluster_compar/GLP1R/msas/GLP1R_129_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_001.pdb,46.7102784810127,0.63925,0.68349,9
af_cluster_compar/GLP1R/msas/GLP1R_022_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,55.61374683544304,0.34549,0.38746,21
af_cluster_compar/GLP1R/msas/GLP1R_021_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,49.08749367088606,0.50659,0.48016,11
af_cluster_compar/GLP1R/msas/GLP1R_039_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,65.14356962025313,0.69357,0.72205,39
af_cluster_compar/GLP1R/msas/GLP1R_014_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,49.299316455696164,0.5204,0.49324,45
af_cluster_compar/GLP1R/msas/GLP1R_059_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,56.5701518987342,0.69119,0.68991,8
af_cluster_compar/GLP1R/msas/GLP1R_054_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001.pdb,41.16217721518989,0.56706,0.60067,4
af_cluster_compar/GLP1R/msas/GLP1R_127_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_001.pdb,43.39270886075951,0.31528,0.31887,4
af_cluster_compar/GLP1R/msas/GLP1R_033_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,60.34124050632908,0.53156,0.5168,62
af_cluster_compar/GLP1R/msas/GLP1R_025_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_001.pdb,53.123037974683584,0.3745,0.34254,22
af_cluster_compar/GLP1R/msas/GLP1R_081_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,47.578784810126564,0.63299,0.59786,5
