PDB,plddt,1ake_rmsd,4ake_rmsd,seq_count,round
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_95/group_80_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.04658878504674,3.8234162,3.5318942,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_95/group_60_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.10392523364484,4.4155517,3.0071666,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_95/group_89_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.76967289719626,4.676196,2.6406982,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_95/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.80584112149532,3.3869698,3.9457204,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_95/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.34285046728972,3.8969572,3.516839,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_95/group_98_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.56032710280374,4.378453,3.016116,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_95/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.64490654205609,4.0891905,3.229335,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_95/group_91_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.40499999999999,3.3529499,3.9839313,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.52663551401871,4.317346,3.0661795,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_86_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.78640186915888,3.7106166,3.6124482,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.23116822429907,3.3340676,4.02155,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.25621495327101,4.067581,3.428402,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.36705607476635,4.6741657,2.7570577,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_85_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.94883177570091,3.6020384,3.8042572,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_65_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.64546728971962,2.6397703,4.9810514,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.37271028037384,4.420845,2.8934803,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_56_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.97976635514019,3.5415123,3.8531723,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.37425233644858,4.0891805,3.2346694,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_96_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.55130841121496,2.5797322,5.2460685,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.36855140186917,3.737689,3.7458332,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_77_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.1896261682243,4.339055,2.9683506,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.30018691588783,3.798834,3.594479,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_73_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.01546728971965,3.6806111,3.6790478,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_81_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.52556074766356,4.69538,2.6394298,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_54_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.18785046728972,4.0927057,3.3410037,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,93.14677570093455,4.5251956,2.847679,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_76_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.2746261682243,4.000115,3.3229547,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_74_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.10004672897195,3.598766,3.6995833,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.78738317757009,2.7318761,5.3945518,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.03453271028037,2.949004,5.0123353,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_68_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.62439252336448,4.141594,3.1678069,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_78_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.42023364485982,4.030231,3.393013,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.1970093457944,3.3454082,4.1002855,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.0536448598131,3.5020895,3.9510832,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.37616822429906,3.4642987,3.8617365,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_79_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.90906542056075,4.280579,3.0912786,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.28028037383179,2.0483534,5.633373,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_58_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.03392523364487,4.550176,2.8292265,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_50_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.80060747663552,2.895672,4.4254823,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.73915887850467,1.9930987,5.594772,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_82_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,93.44546728971962,5.2248206,2.6050942,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_84_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.88242990654204,2.5985112,5.365994,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,93.00392523364486,4.9941564,2.49588,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_95_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.17995327102804,4.5738997,2.7761953,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_71_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.62294392523367,4.9557652,2.5041716,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.85906542056077,4.601833,2.6927083,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.74252336448598,1.8733724,5.8456645,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.39775700934581,4.011583,3.3690004,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_63_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.28658878504672,2.5731854,5.417463,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.56911214953271,3.9289045,3.3819625,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.23976635514018,2.823093,4.538817,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.68906542056074,4.808585,2.6587532,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_94_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.17228971962615,4.9612393,2.4966106,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_51_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.6880373831776,2.610615,4.7726326,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.40084112149532,3.3918002,5.0194454,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_61_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.84214953271028,3.9421394,3.5675921,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_55_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.37228971962617,4.5059133,2.7946212,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.32079439252334,2.4677815,5.189305,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_88_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.27434579439252,4.0325875,3.435945,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.63154205607475,4.230568,3.171652,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_52_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.17247663551403,3.9634075,3.5171568,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_72_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.48929906542055,3.8811224,3.5305653,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.38691588785045,4.4284286,2.9340322,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.86971962616823,2.217201,5.756505,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.52341121495327,3.6727707,3.6575556,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.09514018691588,2.2114973,5.395486,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.55700934579438,4.2228184,3.0530121,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.62392523364488,4.259064,3.0793126,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.24023364485981,4.571605,2.735221,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.54420560747663,2.7503335,5.398272,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_64_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.53280373831774,2.8551776,4.5439386,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.37808411214954,3.2674916,4.310541,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.09485981308411,3.7254152,3.624424,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_93_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.24845794392523,3.624574,3.8125174,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_66_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.51425233644858,3.73112,3.6691692,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_57_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.92855140186914,3.1077347,4.579967,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_97_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.71803738317757,3.2575648,4.177614,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.8903738317757,2.2609627,5.4572387,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.22579439252337,4.622595,2.8401198,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_92_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.57495327102804,3.2456722,4.045134,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_90_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.73233644859813,4.4274926,2.9820642,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.5058878504673,3.0897942,4.406648,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_99_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.62303738317756,4.1242547,3.320021,12,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.51490654205607,4.322167,3.806626,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.58682242990655,4.247245,3.2630966,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.05032710280373,4.050754,3.3023252,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_69_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.41621495327102,4.2220206,3.0891716,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_75_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.42869158878506,3.6936595,3.6426082,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_83_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.16331775700934,2.7969494,5.433533,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.63336448598132,3.7297218,3.7484956,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.34677570093457,4.172364,3.1669412,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.12364485981308,3.0820622,4.59345,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_59_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.82154205607478,4.0206323,3.680815,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_47/group_62_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.04668224299064,4.3214803,3.019906,11,1
