PDB,plddt,seq_count,6fhz_tmscore,6hfb_tmscore
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001361_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.50715835140998,13,0.80517,0.9452
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001373_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.78080260303688,13,0.90083,0.84165
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001420_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.69075921908895,13,0.92049,0.82227
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001386_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.95132321041214,13,0.8813,0.86422
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001356_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.01616052060737,13,0.93966,0.81529
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001375_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.74555314533622,13,0.8195,0.92691
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001383_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.30752711496747,13,0.86141,0.87789
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001412_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.98579175704988,13,0.83812,0.9102
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001358_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.25132321041215,13,0.88894,0.85473
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001391_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.78644251626899,13,0.80663,0.94536
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001411_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.8204989154013,13,0.86692,0.88118
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001419_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.78188720173536,13,0.89751,0.84691
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001372_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.35633405639913,13,0.95257,0.80271
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001374_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.2595661605206,13,0.82854,0.90424
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001387_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.82160520607376,13,0.91025,0.83652
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001370_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.91412147505424,13,0.9348,0.81763
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001402_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.13941431670283,13,0.88988,0.84446
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001421_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.5719305856833,13,0.85478,0.89014
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001357_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.32893709327548,13,0.81788,0.92304
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001407_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.61310195227766,13,0.85121,0.90084
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_019/group_001381_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.91303687635575,13,0.9455,0.81144
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001460_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.62609544468546,13,0.89128,0.84495
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001429_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.84674620390456,13,0.86445,0.87759
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001445_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.83984815618221,13,0.8494,0.89914
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001474_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.43160520607375,13,0.82616,0.90468
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001438_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.87726681127982,13,0.82459,0.92261
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001461_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.24149674620391,13,0.91738,0.82928
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001483_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.64830802603036,13,0.90195,0.84775
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001487_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.43605206073754,13,0.8684,0.88021
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001441_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.85945770065075,13,0.90931,0.83305
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001433_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.05624728850326,13,0.912,0.81713
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001452_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.41976138828632,13,0.92711,0.81979
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001454_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.1631453362256,13,0.85113,0.89677
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001446_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.22507592190888,13,0.92374,0.82149
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001431_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.43130151843818,13,0.92704,0.81978
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001451_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.6538611713666,13,0.92634,0.82303
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001444_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.43104121475054,13,0.95689,0.7999
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001434_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.98772234273319,13,0.85856,0.88982
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001456_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.50895878524945,13,0.82341,0.9212
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001468_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.9058568329718,13,0.93754,0.80877
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001455_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.74212581344904,13,0.90691,0.82622
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001457_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.99203904555316,13,0.9274,0.82232
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001493_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.95668112798265,13,0.91035,0.83639
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001432_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.15253796095445,13,0.92285,0.82404
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001485_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.70140997830804,13,0.85122,0.88952
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001465_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.27746203904556,13,0.80752,0.93591
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001450_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.33501084598699,13,0.85789,0.88468
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001480_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.32418655097614,13,0.89655,0.84222
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001439_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.03648590021692,13,0.81192,0.93752
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001443_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.07268980477224,13,0.87802,0.86424
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001447_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.43464208242949,13,0.8647,0.88105
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001495_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.07047722342735,13,0.93394,0.81841
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001488_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.73119305856834,13,0.84291,0.90288
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001496_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.33574837310195,13,0.82119,0.9281
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001463_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.36188720173536,13,0.90826,0.83826
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001427_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.52149674620391,13,0.88077,0.87091
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001491_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.30114967462039,13,0.87191,0.86773
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001473_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.64561822125815,13,0.93716,0.81343
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001442_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.57509761388285,13,0.9501,0.80261
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001448_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.94945770065075,13,0.93551,0.81348
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001481_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.22125813449024,13,0.82217,0.93098
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001435_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.56405639913231,13,0.87409,0.87201
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001449_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.64082429501084,13,0.87651,0.87544
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001464_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.31088937093276,13,0.86514,0.88284
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001453_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.79529284164859,13,0.86685,0.87072
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001428_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.1705639913232,13,0.91467,0.82324
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001440_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.49770065075921,13,0.86784,0.87437
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001494_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.82331887201735,13,0.91727,0.82526
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001498_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.29440347071584,13,0.94796,0.80797
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001469_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.47635574837311,13,0.82841,0.9205
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001490_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.82889370932756,13,0.887,0.86432
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001497_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.50731019522776,13,0.83126,0.91433
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001459_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.61058568329717,13,0.89792,0.84789
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001486_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.26624728850327,13,0.87976,0.86267
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001470_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.63709327548807,13,0.83705,0.91446
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001476_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.13199566160519,13,0.93927,0.81444
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001430_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.41496746203906,13,0.84863,0.88994
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001437_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.46527114967462,13,0.92714,0.82693
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001477_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,91.27537960954446,13,0.86501,0.87478
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001484_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.17370932754879,13,0.84506,0.89525
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001499_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.3152060737527,13,0.89418,0.85774
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001426_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.86906724511931,13,0.89311,0.85084
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001467_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.20503253796096,13,0.91331,0.83133
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001478_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.63140997830803,13,0.8591,0.87784
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001462_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.04583514099784,13,0.93416,0.81758
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001472_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.75366594360088,13,0.94449,0.81143
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001500_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.66212581344902,13,0.94385,0.81338
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001489_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.84429501084598,13,0.84349,0.90212
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001458_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.34989154013016,13,0.87868,0.86665
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001466_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.04876355748374,13,0.93278,0.82025
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001492_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.17106290672452,13,0.88252,0.8635
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001482_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.28455531453362,13,0.89475,0.85044
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001436_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.72340563991322,13,0.92322,0.82525
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001471_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.69379609544468,13,0.86532,0.87726
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001479_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.23047722342733,13,0.87734,0.86419
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_020/group_001475_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.20431670281997,13,0.93062,0.82045
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001563_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.44104121475056,13,0.89896,0.85116
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001533_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.83802603036875,13,0.84403,0.8957
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001573_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.50344902386117,13,0.80882,0.94471
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001511_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.31718004338393,13,0.90129,0.84865
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001509_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.48789587852494,13,0.8808,0.85741
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001575_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.61010845986985,13,0.94829,0.80253
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001528_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.15377440347072,13,0.88052,0.86064
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001523_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.5307809110629,13,0.84616,0.90382
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001567_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.14459869848157,13,0.86809,0.87513
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001555_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.18563991323211,13,0.85974,0.8824
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001574_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.95624728850326,13,0.86558,0.87584
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001503_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.30112798264642,13,0.92883,0.82117
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001556_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.3832971800434,13,0.93754,0.81607
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001549_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.36184381778742,13,0.85079,0.883
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001561_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.24162689804773,13,0.8203,0.92642
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001506_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.7267895878525,13,0.87467,0.86551
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001505_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.93661605206073,13,0.93647,0.81855
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001532_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.99850325379609,13,0.8422,0.89571
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001543_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.04015184381778,13,0.93094,0.8184
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001515_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.0481995661605,13,0.91298,0.83477
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001512_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.60073752711497,13,0.87692,0.86642
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001557_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.70162689804772,13,0.83357,0.90972
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001545_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.65388286334057,13,0.92526,0.81943
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001531_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.55917570498916,13,0.83434,0.91543
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001521_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.98492407809111,13,0.93046,0.82046
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001526_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.20401301518439,13,0.88702,0.85916
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001510_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.65978308026031,13,0.88018,0.86771
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001537_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.09674620390457,13,0.88408,0.86073
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001554_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.95032537960954,13,0.85221,0.89064
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001539_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.03125813449023,13,0.89458,0.84438
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001517_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.12045553145336,13,0.83857,0.91349
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001570_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.23869848156181,13,0.82975,0.91431
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001534_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.1226464208243,13,0.85835,0.88262
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001508_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.26639913232104,13,0.86474,0.88569
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001551_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.4554880694143,13,0.89378,0.85721
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001552_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.52798264642081,13,0.79719,0.94987
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001546_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.63286334056399,13,0.86373,0.88461
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001502_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.73002169197397,13,0.94711,0.81034
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001550_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.63839479392625,13,0.86699,0.88202
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001519_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.1196312364425,13,0.89546,0.85258
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001560_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.21650759219088,13,0.86154,0.88197
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001522_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.65062906724512,13,0.83528,0.89641
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001553_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,91.08696312364424,13,0.90785,0.83709
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001547_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.93249457700648,13,0.8238,0.92721
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001530_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.30388286334056,13,0.80383,0.94371
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001535_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.90531453362256,13,0.89464,0.85054
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001544_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.1815618221258,13,0.80689,0.94468
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001562_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.6873535791757,13,0.90255,0.84159
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001538_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.09559652928417,13,0.83173,0.9115
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001518_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.94255965292842,13,0.87314,0.86932
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001501_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.22796095444684,13,0.90657,0.84539
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_021/group_001548_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.65316702819956,13,0.89431,0.85261
