PDB,plddt,2qke_tmscore,seq_count,round
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,59.933076923076925,0.79965,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,57.64362637362638,0.74891,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,66.53032967032968,0.84409,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,69.7489010989011,0.87097,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,54.777802197802195,0.60436,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,69.3634065934066,0.87025,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_58_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,57.44131868131868,0.73679,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_50_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,62.30131868131867,0.65773,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,64.34054945054945,0.83472,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,65.99098901098901,0.78323,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,61.59999999999999,0.79869,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,50.80648351648352,0.56201,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,68.01252747252748,0.49483,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,60.85153846153847,0.66702,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,63.90098901098901,0.80514,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,59.28615384615386,0.83039,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_51_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,62.262087912087914,0.68596,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,61.88274725274725,0.85042,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_55_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,61.0978021978022,0.74597,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,61.57285714285715,0.6918,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,65.05725274725275,0.71579,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_52_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,60.31505494505494,0.69798,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,66.26263736263736,0.84942,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,67.9431868131868,0.84572,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,60.9475824175824,0.78989,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,65.89164835164836,0.74445,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,60.50967032967032,0.71334,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,58.79989010989012,0.70474,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,63.36901098901098,0.77344,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,70.45252747252748,0.86862,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,70.78318681318682,0.86384,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,57.92571428571429,0.53952,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_57_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,80.57483516483516,0.91411,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.149010989011,0.90244,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.65758241758243,0.89549,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,57.99076923076924,0.62004,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,63.55230769230769,0.65025,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,70.57626373626374,0.82635,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,60.37450549450549,0.76158,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.69373626373626,0.83234,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,64.03,0.63941,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,71.37032967032967,0.88241,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_59_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,54.4365934065934,0.56833,12,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,63.26725274725274,0.84382,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,51.95813186813187,0.52698,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,80.07065934065936,0.90822,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,49.741868131868145,0.46711,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_2/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.90505494505494,0.90658,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,61.76582417582418,0.79152,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,63.36439560439561,0.81031,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,72.27175824175823,0.86423,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,60.65318681318681,0.7423,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,63.77571428571429,0.81047,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_56_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,65.08175824175824,0.84295,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,54.046153846153864,0.69118,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,59.04692307692308,0.69554,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,65.76538461538462,0.85896,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_54_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,53.38153846153846,0.5955,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,63.09890109890109,0.52892,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.18967032967034,0.90706,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,58.08428571428571,0.70809,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,81.29857142857142,0.91349,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,56.78923076923076,0.60059,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,81.43164835164835,0.91865,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,65.55813186813188,0.83899,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_58_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,58.848791208791205,0.78853,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_50_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,59.13835164835165,0.62443,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.1087912087912,0.86255,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.76769230769233,0.85863,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.69978021978024,0.90381,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,80.01263736263736,0.89809,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,66.6908791208791,0.89196,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,59.38450549450549,0.69571,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,66.60406593406593,0.86209,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.2589010989011,0.90952,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_51_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.3568131868132,0.89858,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,61.621428571428574,0.78433,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_55_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,68.77406593406593,0.81973,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.40824175824176,0.91806,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,63.780769230769245,0.83449,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_52_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.06505494505495,0.88638,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.27142857142857,0.92124,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,70.83439560439561,0.87687,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,65.8767032967033,0.69211,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.13186813186813,0.48618,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,66.16923076923078,0.70469,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,65.98846153846152,0.85195,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,56.24164835164835,0.5312,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,63.497582417582414,0.79552,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.36648351648351,0.91757,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.39263736263737,0.86775,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_57_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.02813186813188,0.51437,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,54.80967032967033,0.53319,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.9189010989011,0.86879,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,55.90527472527474,0.58249,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,63.26659340659341,0.82388,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,70.65384615384616,0.85074,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,55.795054945054936,0.582,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,65.71131868131867,0.7749,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_37/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,55.258241758241766,0.69624,11,1
