PDB,plddt,5jyt_tmscore,seq_count,round
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.33307692307692,0.76987,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.68747252747254,0.75697,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.7767032967033,0.81648,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.93219780219779,0.77928,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,80.93604395604395,0.74517,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.84637362637362,0.80099,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.45296703296702,0.78873,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.65197802197802,0.77231,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.45813186813186,0.7951,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,65.4110989010989,0.67447,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.90373626373625,0.75714,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.590989010989,0.77109,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.20813186813186,0.79244,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,62.58571428571429,0.68201,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.90538461538462,0.79355,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,80.86241758241758,0.76745,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,63.30912087912088,0.7467,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.20054945054945,0.77408,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.09692307692308,0.76802,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.42868131868133,0.77493,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.86593406593407,0.79806,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.62846153846155,0.81433,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.33505494505494,0.77192,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.47219780219781,0.7983,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.49758241758241,0.77995,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.94065934065935,0.78301,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,81.96527472527472,0.80116,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.74989010989012,0.75458,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.63868131868131,0.7974,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.4887912087912,0.80964,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,72.88186813186815,0.76264,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.81472527472526,0.7801,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.30087912087913,0.80248,12,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,56.25043956043956,0.57818,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,80.76923076923076,0.75881,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_11/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.00373626373627,0.80481,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.0056043956044,0.78938,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.73483516483518,0.81051,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.99098901098901,0.79609,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.38527472527471,0.75346,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.51076923076923,0.75692,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.31373626373626,0.75885,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.6587912087912,0.76836,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.38736263736264,0.80058,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.3132967032967,0.81599,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.56648351648352,0.81723,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.86219780219781,0.79882,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.6810989010989,0.80263,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.67329670329671,0.79988,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.71153846153847,0.78943,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.14714285714284,0.76081,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.99362637362637,0.74782,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,59.65021978021979,0.68363,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.46736263736264,0.76834,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.30362637362636,0.8168,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,81.23923076923077,0.77793,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.76406593406594,0.78086,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.51450549450549,0.82334,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.42186813186814,0.7999,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.1612087912088,0.81061,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,68.40604395604396,0.76516,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.84593406593407,0.78307,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.82593406593408,0.79512,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,80.67373626373627,0.75627,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.61901098901099,0.78231,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.99153846153845,0.79781,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.00912087912087,0.79794,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.27076923076923,0.81345,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,61.36120879120878,0.73947,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.04912087912088,0.78571,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.3043956043956,0.77514,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.55472527472527,0.81169,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.4231868131868,0.79557,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.33021978021976,0.80506,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.04802197802199,0.79749,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.00351648351649,0.78479,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.67999999999999,0.77439,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.09593406593407,0.80078,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.96384615384615,0.76475,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.04032967032967,0.74503,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.24461538461537,0.76717,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.11637362637362,0.80397,12,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.83142857142857,0.78834,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.8735164835165,0.75764,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_45/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.70692307692308,0.79058,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_39/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.54846153846154,0.78548,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_39/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.59934065934067,0.77318,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_39/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.87263736263735,0.80299,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_39/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.67637362637363,0.81571,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_39/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.0510989010989,0.79595,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_39/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.68857142857144,0.77452,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_39/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.85483516483518,0.77346,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_39/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.59736263736265,0.79136,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_39/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.93934065934066,0.80004,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_39/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,63.912637362637355,0.73885,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_39/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.67505494505495,0.78139,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_39/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.89164835164836,0.80567,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_39/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.91703296703297,0.79986,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_39/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.05087912087912,0.7852,11,1
