PDB,plddt,seq_count,6nc7_tmscore,6nc9_tmscore
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_03/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,59.18972631578947,11,0.57427,0.59809
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_03/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.96991578947369,20,0.72643,0.75741
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_03/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,62.27372631578947,11,0.68602,0.75242
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_03/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,58.191726315789474,11,0.58403,0.63026
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_04/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,75.08303157894737,11,0.74787,0.74337
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_04/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,61.99111578947368,11,0.57344,0.6442
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_04/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,54.361515789473685,11,0.57768,0.64419
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_04/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,67.86703157894736,11,0.73744,0.72652
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_04/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.6041894736842,20,0.76453,0.75874
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_04/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,65.36309473684211,11,0.66808,0.76697
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_04/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,57.585557894736844,11,0.5872,0.61464
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_05/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,65.90553684210526,11,0.70897,0.74155
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_05/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.00023157894736,11,0.75132,0.74223
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_05/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,67.8149052631579,11,0.73719,0.72571
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_05/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.9390947368421,11,0.74898,0.73626
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_05/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,69.4488,20,0.67996,0.78127
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_05/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.62124210526315,11,0.76565,0.7991
results_updated/MurJ/run2/divide_and_conquer/clades/clade_063/shuffle_05/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.02197894736842,11,0.744,0.75959
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_01/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.76202105263158,11,0.73451,0.85463
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_01/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,75.8749052631579,11,0.70492,0.88246
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_01/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.91307368421053,11,0.74399,0.87262
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_01/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,64.52088421052632,11,0.71058,0.86696
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_01/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,80.37907368421052,19,0.71754,0.88247
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_01/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.0431789473684,11,0.72668,0.82784
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_01/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.1717052631579,11,0.70621,0.8687
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_02/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,80.59736842105264,11,0.74201,0.88814
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_02/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,69.97522105263158,11,0.67496,0.81356
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_02/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.55250526315788,11,0.71072,0.87601
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_02/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,75.94827368421053,11,0.73365,0.89158
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_02/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.17745263157894,19,0.71194,0.87801
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_02/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.82856842105264,11,0.72797,0.88575
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_02/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,68.98654736842106,11,0.64821,0.76893
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_03/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,61.368757894736845,11,0.62108,0.77269
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_03/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.99919999999999,11,0.68986,0.83702
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_03/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.59947368421052,11,0.71645,0.87342
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_03/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.95856842105263,11,0.67229,0.83678
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_03/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,75.42661052631578,19,0.64027,0.77199
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_03/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.59995789473683,11,0.71369,0.88607
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_03/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,77.83688421052632,11,0.71574,0.89153
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_04/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.82482105263158,11,0.70786,0.87882
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_04/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.44728421052633,11,0.72541,0.88335
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_04/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.90536842105264,11,0.63309,0.75843
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_04/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.33484210526316,11,0.71633,0.8845
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_04/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,80.68842105263158,19,0.72267,0.89569
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_04/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.00555789473684,11,0.72331,0.86437
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_04/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.63122105263159,11,0.70768,0.87538
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_05/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.8973052631579,11,0.7156,0.88671
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_05/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.21701052631579,11,0.69639,0.845
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_05/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,68.07244210526315,11,0.71247,0.80271
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_05/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.82098947368421,11,0.70098,0.89626
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_05/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,82.09861052631578,19,0.73119,0.89127
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_05/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,68.45406315789475,11,0.70248,0.86792
results_updated/MurJ/run2/divide_and_conquer/clades/clade_064/shuffle_05/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,77.63507368421054,11,0.70985,0.8909
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_01/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.23391578947368,11,0.70409,0.90421
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_01/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.82541052631578,11,0.63017,0.79998
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_01/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,68.78096842105263,11,0.71479,0.89114
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_01/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,67.46071578947368,11,0.69265,0.86569
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_01/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.33016842105263,19,0.74089,0.89881
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_01/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,66.39732631578947,11,0.64244,0.79704
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_01/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,67.26397894736841,11,0.6169,0.76177
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_02/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.34090526315791,11,0.69185,0.88753
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_02/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.20648421052631,11,0.72633,0.92367
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_02/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,63.10608421052631,11,0.6377,0.80289
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_02/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.99593684210525,11,0.64319,0.81137
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_02/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.23875789473685,19,0.73165,0.9083
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_02/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,66.82065263157895,11,0.6046,0.74654
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_02/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.14122105263158,11,0.73839,0.88725
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_03/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,69.1382947368421,11,0.68846,0.89129
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_03/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.57562105263158,11,0.64271,0.79134
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_03/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,64.0246105263158,11,0.63371,0.79936
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_03/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.13176842105263,11,0.72108,0.91179
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_03/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.77650526315789,19,0.71058,0.90055
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_03/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,69.48187368421053,11,0.62653,0.78879
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_03/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.56465263157895,11,0.71255,0.88944
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_04/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,75.13338947368422,11,0.7334,0.89684
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_04/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,66.17437894736842,11,0.6252,0.79142
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_04/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,61.63212631578947,11,0.58996,0.72258
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_04/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.82650526315788,11,0.73674,0.89284
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_04/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.43871578947368,19,0.74263,0.87768
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_04/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,69.422,11,0.70162,0.90231
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_04/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.55833684210526,11,0.63984,0.79778
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_05/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,67.47212631578948,11,0.72975,0.90919
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_05/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.97084210526316,11,0.73352,0.91179
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_05/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.01936842105262,11,0.62308,0.78542
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_05/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,60.480526315789476,11,0.61387,0.77109
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_05/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,68.87732631578947,19,0.68418,0.86974
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_05/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,67.88987368421051,11,0.65209,0.8082
results_updated/MurJ/run2/divide_and_conquer/clades/clade_065/shuffle_05/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,61.97446315789473,11,0.60869,0.73458
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_01/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.52690526315789,11,0.79103,0.82881
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_01/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.04305263157895,11,0.80719,0.83675
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_01/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,82.77867368421052,11,0.8167,0.76758
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_01/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.83953684210526,11,0.78925,0.85478
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_01/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.77040000000001,19,0.86304,0.78844
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_01/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,82.96463157894736,11,0.77051,0.79311
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_01/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.91170526315788,11,0.79443,0.85065
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_02/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.9553894736842,11,0.85627,0.79677
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_02/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.6480842105263,11,0.79146,0.82109
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_02/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.21953684210526,11,0.80191,0.84375
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_02/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.85014736842105,11,0.79698,0.84662
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_02/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.24103157894739,19,0.81273,0.76013
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_02/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,81.25821052631579,11,0.86673,0.78105
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_02/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,82.70997894736841,11,0.71161,0.78271
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_03/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.73463157894736,11,0.76297,0.80639
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_03/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.1177894736842,11,0.7861,0.8631
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_03/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.0826947368421,11,0.80325,0.84482
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_03/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.31686315789473,11,0.79063,0.85207
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_03/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.8554947368421,19,0.85421,0.79552
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_03/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,80.88869473684211,11,0.80362,0.75477
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_03/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.47134736842105,11,0.83096,0.78575
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_04/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.34953684210527,11,0.82738,0.80675
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_04/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.0288,11,0.7999,0.74647
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_04/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,80.7272,11,0.76084,0.71238
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_04/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.79075789473683,11,0.781,0.83417
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_04/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.83012631578947,19,0.86353,0.78928
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_04/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.60353684210526,11,0.85176,0.80273
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_04/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.27254736842104,11,0.79365,0.78842
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_05/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.42294736842103,11,0.86182,0.78533
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_05/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.43854736842107,11,0.82909,0.81732
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_05/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.44848421052632,11,0.81946,0.79657
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_05/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,82.58901052631579,11,0.85846,0.79737
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_05/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.50591578947369,19,0.85352,0.79265
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_05/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,80.35073684210526,11,0.81009,0.70741
results_updated/MurJ/run2/divide_and_conquer/clades/clade_066/shuffle_05/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.41732631578947,11,0.79732,0.81926
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_01/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.28446315789472,11,0.73904,0.81522
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_01/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,77.77606315789473,11,0.73502,0.82058
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_01/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.25863157894739,11,0.73571,0.73405
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_01/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,75.29576842105263,11,0.7502,0.79035
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_01/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.10202105263157,19,0.75797,0.76097
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_01/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.63957894736842,11,0.72767,0.81754
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_01/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,75.51783157894737,11,0.74101,0.79955
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_02/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.81785263157894,11,0.75057,0.78326
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_02/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.36176842105263,11,0.77985,0.78095
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_02/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,66.51545263157894,11,0.61692,0.66367
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_02/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,75.4069052631579,11,0.73872,0.77626
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_02/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,82.08277894736844,19,0.75552,0.78325
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_02/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.87919999999998,11,0.72958,0.75756
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_02/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.15185263157896,11,0.76202,0.80224
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_03/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.93164210526315,11,0.72338,0.81281
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_03/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.3418105263158,11,0.72635,0.82848
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_03/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.95052631578947,11,0.7551,0.79418
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_03/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,68.89223157894736,11,0.72969,0.81553
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_03/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.42549473684211,19,0.71316,0.81229
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_03/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.76669473684211,11,0.73832,0.741
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_03/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.68551578947368,11,0.75217,0.8025
results_updated/MurJ/run2/divide_and_conquer/clades/clade_067/shuffle_04/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,68.77181052631579,11,0.73894,0.80515
